Time,RO유입압력_PT008,RO처리압력_PT009,RO농축압력_PT010,RO유입압력_PT011,RO압력_RO-TMP,RO유입전도도_EC002,RO처리전도도_EC003,RO유입유량_FT001,RO처리유량_FT002,RO유입적산유량_FI001,RO처리적산유량_FI002,RO유입온도_TT004,ROpH_pH002,ROpH_pH003,RO산화환원전위_ORP001,RO펌프_P001,RO펌프_P002,XV013
10/29/2025 8:12,21.2,0.55,20.2375,0.47,9.92375,32800,6640,5.3325,2.625,125.323,2469.593,20.2625,2.625,6.925,20.2625,1.15,22.8875,1
10/29/2025 8:17,21.2125,0.5625,20.25,0.4825,9.92375,32775,6530,5.3213,2.6062,125.323,2469.811,20.3813,2.6062,6.9062,20.3813,1.15,22.9875,1
10/29/2025 8:22,21.2,0.575,20.25,0.495,9.9175,32825,6495,5.2875,2.5837,125.323,2470.027,20.325,2.5837,6.8837,20.325,1.15,22.9087,1
10/29/2025 8:27,21.1875,0.575,20.2375,0.495,9.91125,32725,6470,5.2837,2.5762,125.323,2470.243,20.4188,2.5762,6.8762,20.4188,1.15,22.995,1
10/29/2025 8:32,21.1875,0.5625,20.25,0.4825,9.92375,32800,6420,5.28,2.565,125.323,2470.457,20.4625,2.565,6.865,20.4625,1.15,23.0275,1
10/29/2025 8:37,21.1875,0.575,20.2375,0.495,9.91125,32850,6395,5.2725,2.5612,125.323,2470.671,20.525,2.5612,6.8612,20.525,1.15,23.0862,1
10/29/2025 8:42,21.175,0.5625,20.25,0.4825,9.92375,32775,6355,5.2725,2.5575,125.323,2470.884,20.5375,2.5575,6.8575,20.5375,1.15,23.095,1
10/29/2025 8:47,21.175,0.5625,20.2375,0.4825,9.9175,32775,6365,5.2725,2.5463,125.323,2471.098,20.5688,2.5463,6.8463,20.5688,1.15,23.1151,1
10/29/2025 8:52,21.15,0.575,20.2375,0.495,9.91125,32725,6365,5.2575,2.5463,125.323,2471.31,20.6313,2.5463,6.8463,20.6313,1.15,23.1776,1
10/29/2025 8:57,21.15,0.575,20.2,0.495,9.8925,32825,6345,5.2462,2.5425,125.323,2471.522,20.7375,2.5425,6.8425,20.7375,1.15,23.28,1
10/29/2025 9:02,21.175,0.575,20.2375,0.495,9.91125,32725,6365,5.2725,2.5425,125.323,2471.734,20.8625,2.5425,6.8425,20.8625,1.15,23.405,1
10/29/2025 9:07,21.175,0.575,20.225,0.495,9.905,32900,6350,5.265,2.5425,125.323,2471.946,20.975,2.5425,6.8425,20.975,1.15,23.5175,1
10/29/2025 9:12,21.15,0.5625,20.225,0.4825,9.91125,32800,6340,5.2462,2.5387,125.323,2472.159,20.9813,2.5387,6.8387,20.9813,1.15,23.52,1
10/29/2025 9:17,21.15,0.55,20.2375,0.47,9.92375,32800,6325,5.2575,2.5425,125.323,2472.37,21.0063,2.5425,6.8425,21.0063,1.15,23.5488,1
10/29/2025 9:22,21.125,0.55,20.225,0.47,9.9175,32825,6320,5.2387,2.535,125.323,2472.582,21.0313,2.535,6.835,21.0313,1.15,23.5663,1
10/29/2025 9:27,21.1375,0.5375,20.2,0.4575,9.91125,32775,6300,5.2612,2.5387,125.323,2472.794,21.0313,2.5387,6.8387,21.0313,1.15,23.57,1
10/29/2025 9:32,21.125,0.5625,20.1875,0.4825,9.8925,32775,6290,5.2387,2.535,125.323,2473.005,21.0688,2.535,6.835,21.0688,1.15,23.6038,1
10/29/2025 9:37,21.125,0.5625,20.2,0.4825,9.89875,32825,6270,5.235,2.52,125.323,2473.216,21.0313,2.52,6.82,21.0313,1.15,23.5513,1
10/29/2025 9:42,21.1125,0.5375,20.1875,0.4575,9.905,32725,6275,5.235,2.52,125.323,2473.426,21.0688,2.52,6.82,21.0688,1.15,23.5888,1
10/29/2025 9:47,21.1125,0.575,20.2,0.495,9.8925,32800,6285,5.235,2.52,125.323,2473.636,21.1063,2.52,6.82,21.1063,1.15,23.6263,1
10/29/2025 9:52,21.125,0.55,20.1875,0.47,9.89875,32775,6275,5.2237,2.5162,125.323,2473.846,21.1063,2.5162,6.8162,21.1063,1.15,23.6225,1
10/29/2025 9:57,21.1125,0.55,20.1875,0.47,9.89875,32900,6285,5.2387,2.52,125.323,2474.056,21.1375,2.52,6.82,21.1375,1.15,23.6575,1
10/29/2025 10:02,21.1125,0.55,20.1875,0.47,9.89875,32825,6260,5.2162,2.5162,125.323,2474.266,21.1625,2.5162,6.8162,21.1625,1.15,23.6787,1
10/29/2025 10:07,21.0875,0.575,20.2,0.495,9.8925,32800,6225,5.2275,2.5162,125.323,2474.476,21.1688,2.5162,6.8162,21.1688,1.15,23.685,1
10/29/2025 10:12,21.1125,0.6,20.2,0.52,9.88,32800,6220,5.2237,2.5088,125.323,2474.685,21.175,2.5088,6.8088,21.175,1.15,23.6838,1
10/29/2025 10:17,21.0875,0.5625,20.1875,0.4825,9.8925,32825,6245,5.2237,2.5088,125.323,2474.894,21.2063,2.5088,6.8088,21.2063,1.15,23.7151,1
10/29/2025 10:22,21.1125,0.5625,20.2,0.4825,9.89875,32800,6250,5.2275,2.505,125.323,2475.103,21.225,2.505,6.805,21.225,1.15,23.73,1
10/29/2025 10:27,21.075,0.5625,20.175,0.4825,9.88625,32800,6240,5.2012,2.505,125.323,2475.312,21.25,2.505,6.805,21.25,1.15,23.755,1
10/29/2025 10:32,21.075,0.575,20.1875,0.495,9.88625,32775,6215,5.2162,2.5162,125.323,2475.521,21.3625,2.5162,6.8162,21.3625,1.15,23.8787,1
10/29/2025 10:37,21.0625,0.5625,20.175,0.4825,9.88625,32775,6220,5.2387,2.5275,125.323,2475.732,21.5688,2.5275,6.8275,21.5688,1.15,24.0963,1
10/29/2025 10:42,21.05,0.6,20.1625,0.52,9.86125,32550,6225,5.2575,2.5387,125.323,2475.943,21.7875,2.5387,6.8387,21.7875,1.15,24.3262,1
10/29/2025 10:47,21.05,0.6,20.1625,0.52,9.86125,32600,6215,5.2575,2.5538,125.323,2476.156,21.8875,2.5538,6.8538,21.8875,1.15,24.4413,1
10/29/2025 10:52,21.0625,0.5625,20.1625,0.4825,9.88,32475,6215,5.2538,2.5575,125.323,2476.368,22.075,2.5575,6.8575,22.075,1.15,24.6325,1
10/29/2025 10:57,21.05,0.575,20.1625,0.495,9.87375,32550,6225,5.2575,2.5725,125.323,2476.582,22.1625,2.5725,6.8725,22.1625,1.15,24.735,1
10/29/2025 11:02,21.05,0.5625,20.1625,0.4825,9.88,32475,6245,5.28,2.5725,125.323,2476.796,22.2375,2.5725,6.8725,22.2375,1.15,24.81,1
10/29/2025 11:07,21.0375,0.5625,20.1375,0.4825,9.8675,32550,6240,5.2763,2.5725,125.323,2477.011,22.3,2.5725,6.8725,22.3,1.15,24.8725,1
10/29/2025 11:12,21.05,0.5625,20.175,0.4825,9.88625,32575,6275,5.265,2.5725,125.323,2477.226,22.3125,2.5725,6.8725,22.3125,1.15,24.885,1
10/29/2025 11:17,21.0125,0.575,20.1625,0.495,9.87375,32525,6270,5.2875,2.5725,125.323,2477.44,22.3625,2.5725,6.8725,22.3625,1.15,24.935,1
10/29/2025 11:22,21.0375,0.5625,20.1375,0.4825,9.8675,32575,6285,5.28,2.565,125.323,2477.655,22.3875,2.565,6.865,22.3875,1.15,24.9525,1
10/29/2025 11:27,21.0125,0.5625,20.1625,0.4825,9.88,32600,6245,5.2725,2.565,125.323,2477.868,22.4313,2.565,6.865,22.4313,1.15,24.9963,1
10/29/2025 11:32,21.0375,0.575,20.1375,0.495,9.86125,32525,6260,5.2725,2.565,125.323,2478.082,22.4625,2.565,6.865,22.4625,1.15,25.0275,1
10/29/2025 11:37,21.0125,0.575,20.1375,0.495,9.86125,32575,6295,5.2612,2.5725,125.323,2478.296,22.4938,2.5725,6.8725,22.4938,1.15,25.0663,1
10/29/2025 11:42,21.0125,0.5625,20.1625,0.4825,9.88,32550,6290,5.2612,2.5612,125.323,2478.511,22.5438,2.5612,6.8612,22.5438,1.15,25.105,1
10/29/2025 11:47,21.0125,0.575,20.1375,0.495,9.86125,32550,6295,5.265,2.5612,125.323,2478.725,22.5875,2.5612,6.8612,22.5875,1.15,25.1487,1
10/29/2025 11:52,21,0.55,20.1625,0.47,9.88625,32550,6275,5.2725,2.565,125.323,2478.939,22.625,2.565,6.865,22.625,1.15,25.19,1
10/29/2025 11:57,21.0125,0.575,20.1625,0.495,9.87375,32650,6295,5.2612,2.5612,125.323,2479.153,22.6375,2.5612,6.8612,22.6375,1.15,25.1987,1
10/29/2025 12:02,21.0125,0.6,20.1375,0.52,9.84875,32650,6310,5.2575,2.565,125.323,2479.366,22.7125,2.565,6.865,22.7125,1.15,25.2775,1
10/29/2025 12:07,21,0.6,20.125,0.52,9.8425,32600,6290,5.2612,2.5612,125.323,2479.579,22.7438,2.5612,6.8612,22.7438,1.15,25.305,1
10/29/2025 12:12,21,0.575,20.1375,0.495,9.86125,32700,6315,5.265,2.5612,125.323,2479.794,22.7625,2.5612,6.8612,22.7625,1.15,25.3237,1
10/29/2025 12:17,21,0.575,20.1375,0.495,9.86125,32650,6315,5.2538,2.5575,125.323,2480.008,22.8188,2.5575,6.8575,22.8188,1.15,25.3763,1
10/29/2025 12:22,21.0125,0.6,20.1625,0.52,9.86125,32575,6290,5.2612,2.5612,125.323,2480.221,22.8438,2.5612,6.8612,22.8438,1.15,25.405,1
10/29/2025 12:27,21,0.5625,20.1625,0.4825,9.88,32550,6310,5.2538,2.5612,125.323,2480.435,22.8625,2.5612,6.8612,22.8625,1.15,25.4237,1
10/29/2025 12:32,21,0.575,20.1625,0.495,9.87375,32575,6315,5.2538,2.5575,125.323,2480.647,22.9125,2.5575,6.8575,22.9125,1.15,25.47,1
10/29/2025 12:37,20.9875,0.575,20.125,0.495,9.855,32575,6310,5.2575,2.5575,125.323,2480.861,22.9438,2.5575,6.8575,22.9438,1.15,25.5013,1
10/29/2025 12:42,21,0.5625,20.1375,0.4825,9.8675,32700,6310,5.2538,2.5612,125.323,2481.074,22.9813,2.5612,6.8612,22.9813,1.15,25.5425,1
10/29/2025 12:47,20.975,0.575,20.1375,0.495,9.86125,32700,6320,5.2462,2.5538,125.323,2481.288,23.0313,2.5538,6.8538,23.0313,1.15,25.5851,1
10/29/2025 12:52,20.95,0.5625,20.125,0.4825,9.86125,32650,6330,5.2462,2.5538,125.323,2481.501,23.0438,2.5538,6.8538,23.0438,1.15,25.5976,1
10/29/2025 12:57,20.975,0.5625,20.125,0.4825,9.86125,32650,6350,5.2612,2.5538,125.323,2481.714,23.1063,2.5538,6.8538,23.1063,1.15,25.6601,1
10/29/2025 13:02,20.95,0.55,20.125,0.47,9.8675,32650,6375,5.2462,2.5538,125.323,2481.927,23.1313,2.5538,6.8538,23.1313,1.15,25.6851,1
10/29/2025 13:07,20.975,0.5625,20.125,0.4825,9.86125,32650,6350,5.2538,2.5575,125.323,2482.139,23.1625,2.5575,6.8575,23.1625,1.15,25.72,1
10/29/2025 13:12,20.9375,0.55,20.1125,0.47,9.86125,32675,6365,5.2538,2.5463,125.323,2482.352,23.1938,2.5463,6.8463,23.1938,1.15,25.7401,1
10/29/2025 13:17,20.95,0.575,20.125,0.495,9.855,32675,6350,5.2425,2.5538,125.323,2482.565,23.2375,2.5538,6.8538,23.2375,1.15,25.7913,1
10/29/2025 13:22,20.95,0.55,20.125,0.47,9.8675,32675,6365,5.2462,2.5538,125.323,2482.778,23.2563,2.5538,6.8538,23.2563,1.15,25.8101,1
10/29/2025 13:27,20.95,0.55,20.1125,0.47,9.86125,32725,6390,5.2575,2.5538,125.323,2482.991,23.2938,2.5538,6.8538,23.2938,1.15,25.8476,1
10/29/2025 13:32,20.95,0.6,20.1125,0.52,9.83625,32650,6370,5.2425,2.5463,125.323,2483.204,23.325,2.5463,6.8463,23.325,1.15,25.8713,1
10/29/2025 13:37,20.9375,0.5625,20.1,0.4825,9.84875,32725,6375,5.2575,2.5463,125.323,2483.416,23.3688,2.5463,6.8463,23.3688,1.15,25.9151,1
10/29/2025 13:42,20.95,0.5625,20.1125,0.4825,9.855,32700,6400,5.2538,2.5538,125.323,2483.628,23.4125,2.5538,6.8538,23.4125,1.15,25.9663,1
10/29/2025 13:47,20.9375,0.5625,20.1,0.4825,9.84875,32700,6400,5.2575,2.5463,125.323,2483.84,23.45,2.5463,6.8463,23.45,1.15,25.9963,1
10/29/2025 13:52,20.9375,0.5625,20.1125,0.4825,9.855,32725,6400,5.2538,2.5538,125.323,2484.054,23.4688,2.5538,6.8538,23.4688,1.15,26.0226,1
10/29/2025 13:57,20.9375,0.575,20.1,0.495,9.8425,32675,6400,5.2387,2.5538,125.323,2484.266,23.5188,2.5538,6.8538,23.5188,1.15,26.0726,1
10/29/2025 14:02,20.9375,0.55,20.1,0.47,9.855,32675,6420,5.2462,2.5463,125.323,2484.479,23.5438,2.5463,6.8463,23.5438,1.15,26.0901,1
10/29/2025 14:07,0.05,0.4875,0,0.4075,-0.16375,32775,320,0,0,125.323,2484.518,23.6625,0,4.3,23.6625,1.15,23.6625,1
10/30/2025 8:40,21.2,0.575,20.2,0.495,9.8925,32950,6615,5.385,2.67,125.323,2486.264,20.5375,2.67,6.97,20.5375,1.15,23.2075,1
10/30/2025 8:45,21.1875,0.6,20.2,0.52,9.88,32925,6705,5.34,2.6212,125.323,2486.484,20.4875,2.6212,6.9212,20.4875,1.15,23.1087,1
10/30/2025 8:50,21.1875,0.575,20.2,0.495,9.8925,32850,6635,5.2988,2.595,125.323,2486.702,20.5063,2.595,6.895,20.5063,1.15,23.1013,1
10/30/2025 8:55,21.175,0.625,20.1875,0.545,9.86125,32975,6575,5.28,2.5725,125.323,2486.918,20.55,2.5725,6.8725,20.55,1.15,23.1225,1
10/30/2025 9:00,21.15,0.625,20.2,0.545,9.8675,32850,6535,5.2725,2.565,125.323,2487.132,20.6125,2.565,6.865,20.6125,1.15,23.1775,1
10/30/2025 9:05,21.175,0.6125,20.2375,0.5325,9.8925,32950,6510,5.2575,2.5612,125.323,2487.346,20.6188,2.5612,6.8612,20.6188,1.15,23.18,1
10/30/2025 9:10,21.175,0.575,20.25,0.495,9.9175,32975,6460,5.2575,2.5463,125.323,2487.559,20.6375,2.5463,6.8463,20.6375,1.15,23.1838,1
10/30/2025 9:15,21.1875,0.6,20.2375,0.52,9.89875,32850,6445,5.2575,2.5425,125.323,2487.771,20.65,2.5425,6.8425,20.65,1.15,23.1925,1
10/30/2025 9:20,21.1375,0.6125,20.225,0.5325,9.88625,32975,6445,5.2538,2.5387,125.323,2487.984,20.8375,2.5387,6.8387,20.8375,1.15,23.3762,1
10/30/2025 9:25,21.15,0.6125,20.2,0.5325,9.87375,33000,6430,5.2387,2.5425,125.323,2488.196,21.0125,2.5425,6.8425,21.0125,1.15,23.555,1
10/30/2025 9:30,21.15,0.6125,20.225,0.5325,9.88625,32900,6450,5.2538,2.5425,125.323,2488.408,21.0125,2.5425,6.8425,21.0125,1.15,23.555,1
10/30/2025 9:35,21.1375,0.5625,20.225,0.4825,9.91125,32950,6420,5.2575,2.5387,125.323,2488.62,21.125,2.5387,6.8387,21.125,1.15,23.6637,1
10/30/2025 9:40,21.125,0.5625,20.225,0.4825,9.91125,32825,6445,5.235,2.535,125.323,2488.832,21.1438,2.535,6.835,21.1438,1.15,23.6788,1
10/30/2025 9:45,21.125,0.6,20.2,0.52,9.88,32925,6405,5.2425,2.535,125.323,2489.043,21.1688,2.535,6.835,21.1688,1.15,23.7038,1
10/30/2025 9:50,21.125,0.6125,20.1875,0.5325,9.8675,32975,6400,5.2425,2.535,125.323,2489.254,21.175,2.535,6.835,21.175,1.15,23.71,1
10/30/2025 9:55,21.125,0.6,20.2,0.52,9.88,32950,6375,5.235,2.5275,125.323,2489.466,21.2063,2.5275,6.8275,21.2063,1.15,23.7338,1
10/30/2025 10:00,21.1375,0.6,20.2,0.52,9.88,32900,6365,5.235,2.5162,125.323,2489.676,21.2125,2.5162,6.8162,21.2125,1.15,23.7287,1
10/30/2025 10:05,21.125,0.5625,20.2,0.4825,9.89875,32850,6380,5.235,2.52,125.323,2489.886,21.225,2.52,6.82,21.225,1.15,23.745,1
10/30/2025 10:10,21.1125,0.575,20.1875,0.495,9.88625,32900,6345,5.22,2.5162,125.323,2490.096,21.25,2.5162,6.8162,21.25,1.15,23.7662,1
10/30/2025 10:15,21.1125,0.6,20.2,0.52,9.88,32850,6370,5.22,2.5088,125.323,2490.306,21.2563,2.5088,6.8088,21.2563,1.15,23.7651,1
10/30/2025 10:20,21.1125,0.5625,20.1875,0.4825,9.8925,32825,6355,5.2275,2.5088,125.323,2490.515,21.2938,2.5088,6.8088,21.2938,1.15,23.8026,1
10/30/2025 10:25,21.0875,0.575,20.175,0.495,9.88,32825,6345,5.205,2.505,125.323,2490.725,21.3125,2.505,6.805,21.3125,1.15,23.8175,1
10/30/2025 10:30,21.0875,0.6,20.1875,0.52,9.87375,32925,6330,5.2237,2.5162,125.323,2490.934,21.3313,2.5162,6.8162,21.3313,1.15,23.8475,1
10/30/2025 10:35,21.0875,0.6,20.175,0.52,9.8675,32850,6315,5.2088,2.5088,125.323,2491.143,21.3375,2.5088,6.8088,21.3375,1.15,23.8463,1
10/30/2025 10:40,21.0875,0.575,20.175,0.495,9.88,32900,6325,5.2162,2.505,125.323,2491.352,21.3563,2.505,6.805,21.3563,1.15,23.8613,1
10/30/2025 10:45,21.0625,0.6,20.175,0.52,9.8675,32900,6325,5.205,2.5012,125.323,2491.561,21.4063,2.5012,6.8012,21.4063,1.15,23.9075,1
10/30/2025 10:50,21.0625,0.6,20.175,0.52,9.8675,32775,6300,5.2088,2.5088,125.323,2491.77,21.5125,2.5088,6.8088,21.5125,1.15,24.0213,1
10/30/2025 10:55,21.05,0.6125,20.1625,0.5325,9.855,32725,6290,5.2237,2.5275,125.323,2491.98,21.675,2.5275,6.8275,21.675,1.15,24.2025,1
10/30/2025 11:00,21.05,0.5625,20.1625,0.4825,9.88,32800,6285,5.2425,2.5387,125.323,2492.191,21.8563,2.5387,6.8387,21.8563,1.15,24.395,1
10/30/2025 11:05,21.0625,0.5625,20.1625,0.4825,9.88,32575,6310,5.235,2.5425,125.323,2492.403,21.975,2.5425,6.8425,21.975,1.15,24.5175,1
10/30/2025 11:10,21.0375,0.6,20.1625,0.52,9.86125,32650,6285,5.2462,2.5538,125.323,2492.615,22.0563,2.5538,6.8538,22.0563,1.15,24.6101,1
10/30/2025 11:15,21.0125,0.575,20.1375,0.495,9.86125,32600,6300,5.2612,2.5463,125.323,2492.828,22.0938,2.5463,6.8463,22.0938,1.15,24.6401,1
10/30/2025 11:20,21.0375,0.6,20.1375,0.52,9.84875,32675,6285,5.2462,2.5463,125.323,2493.041,22.1625,2.5463,6.8463,22.1625,1.15,24.7088,1
10/30/2025 11:25,21.0375,0.6,20.1375,0.52,9.84875,32550,6285,5.2612,2.5575,125.323,2493.254,22.1875,2.5575,6.8575,22.1875,1.15,24.745,1
10/30/2025 11:30,21.0125,0.575,20.125,0.495,9.855,32550,6290,5.2538,2.5463,125.323,2493.468,22.2063,2.5463,6.8463,22.2063,1.15,24.7526,1
10/30/2025 11:35,21.0125,0.575,20.1375,0.495,9.86125,32650,6290,5.265,2.5538,125.323,2493.68,22.2625,2.5538,6.8538,22.2625,1.15,24.8163,1
10/30/2025 11:40,21.0375,0.575,20.125,0.495,9.855,32600,6300,5.2538,2.5463,125.323,2493.893,22.2938,2.5463,6.8463,22.2938,1.15,24.8401,1
10/30/2025 11:45,21.0125,0.575,20.1375,0.495,9.86125,32600,6320,5.2575,2.5538,125.323,2494.105,22.3125,2.5538,6.8538,22.3125,1.15,24.8663,1
10/30/2025 11:50,21.0375,0.575,20.1375,0.495,9.86125,32725,6300,5.2538,2.5538,125.323,2494.318,22.3563,2.5538,6.8538,22.3563,1.15,24.9101,1
10/30/2025 11:55,21.0375,0.5625,20.125,0.4825,9.86125,32725,6300,5.2612,2.5463,125.323,2494.53,22.3688,2.5463,6.8463,22.3688,1.15,24.9151,1
10/30/2025 12:00,21.0375,0.6,20.1375,0.52,9.84875,32575,6285,5.2462,2.5425,125.323,2494.743,22.4063,2.5425,6.8425,22.4063,1.15,24.9488,1
10/30/2025 12:05,21.0125,0.5625,20.1375,0.4825,9.8675,32650,6285,5.2575,2.5425,125.323,2494.956,22.4438,2.5425,6.8425,22.4438,1.15,24.9863,1
10/30/2025 12:10,21.0375,0.575,20.125,0.495,9.855,32675,6300,5.2425,2.5463,125.323,2495.167,22.4563,2.5463,6.8463,22.4563,1.15,25.0026,1
10/30/2025 12:15,21.0125,0.575,20.1625,0.495,9.87375,32675,6310,5.2462,2.5425,125.323,2495.38,22.4688,2.5425,6.8425,22.4688,1.15,25.0113,1
10/30/2025 12:20,21.0125,0.575,20.125,0.495,9.855,32650,6330,5.2425,2.5425,125.323,2495.592,22.5063,2.5425,6.8425,22.5063,1.15,25.0488,1
10/30/2025 12:25,21.0125,0.55,20.125,0.47,9.8675,32725,6330,5.2425,2.5387,125.323,2495.804,22.5438,2.5387,6.8387,22.5438,1.15,25.0825,1
10/30/2025 12:30,21.0125,0.55,20.1375,0.47,9.87375,32800,6315,5.2425,2.5425,125.323,2496.016,22.5688,2.5425,6.8425,22.5688,1.15,25.1113,1
10/30/2025 12:35,21,0.6,20.1375,0.52,9.84875,32725,6320,5.2425,2.5387,125.323,2496.228,22.5875,2.5387,6.8387,22.5875,1.15,25.1262,1
10/30/2025 12:40,21.0125,0.6,20.1125,0.52,9.83625,32650,6320,5.235,2.535,125.323,2496.439,22.625,2.535,6.835,22.625,1.15,25.16,1
10/30/2025 12:45,21,0.6,20.1375,0.52,9.84875,32800,6320,5.2275,2.5275,125.323,2496.65,22.6625,2.5275,6.8275,22.6625,1.15,25.19,1
10/30/2025 12:50,20.9875,0.575,20.1125,0.495,9.84875,32700,6330,5.235,2.5275,125.323,2496.861,22.6688,2.5275,6.8275,22.6688,1.15,25.1963,1
10/30/2025 12:55,21,0.55,20.125,0.47,9.8675,32800,6365,5.235,2.5237,125.323,2497.072,22.7125,2.5237,6.8237,22.7125,1.15,25.2362,1
10/30/2025 13:00,20.9875,0.55,20.125,0.47,9.8675,32800,6355,5.2237,2.5237,125.323,2497.283,22.7188,2.5237,6.8237,22.7188,1.15,25.2425,1
10/30/2025 13:05,20.975,0.5625,20.1,0.4825,9.84875,32825,6350,5.2387,2.5237,125.323,2497.494,22.7375,2.5237,6.8237,22.7375,1.15,25.2612,1
10/30/2025 13:10,20.975,0.5375,20.1125,0.4575,9.8675,32725,6350,5.2275,2.535,125.323,2497.705,22.7688,2.535,6.835,22.7688,1.15,25.3038,1
10/30/2025 13:15,20.975,0.575,20.1,0.495,9.8425,32825,6370,5.2275,2.5275,125.323,2497.916,22.8,2.5275,6.8275,22.8,1.15,25.3275,1
10/30/2025 13:20,20.975,0.5375,20.1,0.4575,9.86125,32775,6370,5.2275,2.535,125.323,2498.126,22.8063,2.535,6.835,22.8063,1.15,25.3413,1
10/30/2025 13:25,20.975,0.5375,20.1,0.4575,9.86125,32700,6370,5.2237,2.52,125.323,2498.337,22.8313,2.52,6.82,22.8313,1.15,25.3513,1
10/30/2025 13:30,20.95,0.5625,20.125,0.4825,9.86125,32800,6365,5.2237,2.5237,125.323,2498.547,22.85,2.5237,6.8237,22.85,1.15,25.3737,1
10/30/2025 13:35,20.975,0.55,20.125,0.47,9.8675,32800,6370,5.22,2.5275,125.323,2498.758,22.85,2.5275,6.8275,22.85,1.15,25.3775,1
10/30/2025 13:40,20.975,0.5625,20.125,0.4825,9.86125,32775,6380,5.2088,2.52,125.323,2498.969,22.8625,2.52,6.82,22.8625,1.15,25.3825,1
10/30/2025 13:45,20.975,0.575,20.125,0.495,9.855,32850,6380,5.2088,2.5237,125.323,2499.179,22.8938,2.5237,6.8237,22.8938,1.15,25.4175,1
10/30/2025 13:50,20.975,0.55,20.1125,0.47,9.86125,32850,6370,5.2162,2.52,125.323,2499.389,22.9313,2.52,6.82,22.9313,1.15,25.4513,1
10/30/2025 13:55,20.975,0.5625,20.1125,0.4825,9.855,32900,6375,5.2237,2.52,125.323,2499.599,22.9438,2.52,6.82,22.9438,1.15,25.4638,1
10/30/2025 14:00,20.95,0.6,20.075,0.52,9.8175,32775,6380,5.2162,2.5162,125.323,2499.809,22.975,2.5162,6.8162,22.975,1.15,25.4912,1
10/30/2025 14:05,20.95,0.575,20.1125,0.495,9.84875,32850,6380,5.2012,2.52,125.323,2500.019,23,2.52,6.82,23,1.15,25.52,1
10/30/2025 14:10,1.6,0.525,1.45,0.445,0.5425,32800,485,0,0.0037,125.323,2500.189,23.0375,0.0037,4.3037,23.0375,1.15,23.0412,1
10/31/2025 8:17,21.2125,0.5375,20.225,0.4575,9.92375,32975,6680,5.3775,2.67,125.323,2501.865,20.6188,2.67,6.97,20.6188,1.15,23.2888,1
10/31/2025 8:22,21.2375,0.5375,20.225,0.4575,9.92375,33100,6760,5.3213,2.6138,125.323,2502.086,20.5063,2.6138,6.9138,20.5063,1.15,23.1201,1
10/31/2025 8:27,21.2125,0.55,20.25,0.47,9.93,33050,6680,5.3025,2.58,125.323,2502.302,20.525,2.58,6.88,20.525,1.15,23.105,1
10/31/2025 8:32,21.2,0.55,20.25,0.47,9.93,33050,6615,5.28,2.565,125.323,2502.517,20.575,2.565,6.865,20.575,1.15,23.14,1
10/31/2025 8:37,21.2,0.575,20.225,0.495,9.905,33050,6605,5.2575,2.5538,125.323,2502.73,20.5875,2.5538,6.8538,20.5875,1.15,23.1413,1
10/31/2025 8:42,21.2125,0.55,20.2375,0.47,9.92375,32975,6530,5.2575,2.5538,125.323,2502.943,20.5625,2.5538,6.8538,20.5625,1.15,23.1163,1
10/31/2025 8:47,21.2125,0.5375,20.2375,0.4575,9.93,33100,6510,5.2237,2.535,125.323,2503.154,20.5813,2.535,6.835,20.5813,1.15,23.1163,1
10/31/2025 8:52,21.2125,0.5625,20.25,0.4825,9.92375,33000,6505,5.2425,2.5275,125.323,2503.366,20.5938,2.5275,6.8275,20.5938,1.15,23.1213,1
10/31/2025 8:57,21.2125,0.575,20.2375,0.495,9.91125,32950,6460,5.235,2.52,125.323,2503.576,20.6063,2.52,6.82,20.6063,1.15,23.1263,1
10/31/2025 9:02,21.2125,0.55,20.225,0.47,9.9175,33075,6450,5.2162,2.52,125.323,2503.786,20.6,2.52,6.82,20.6,1.15,23.12,1
10/31/2025 9:07,21.2125,0.575,20.2375,0.495,9.91125,33000,6420,5.2237,2.505,125.323,2503.996,20.6063,2.505,6.805,20.6063,1.15,23.1113,1
10/31/2025 9:12,21.25,0.5625,20.25,0.4825,9.92375,33125,6420,5.22,2.5012,125.323,2504.205,20.5938,2.5012,6.8012,20.5938,1.15,23.095,1
10/31/2025 9:17,21.2375,0.6,20.2375,0.52,9.89875,32975,6425,5.205,2.5012,125.323,2504.414,20.65,2.5012,6.8012,20.65,1.15,23.1512,1
10/31/2025 9:22,21.2375,0.6125,20.2375,0.5325,9.8925,33100,6390,5.205,2.5012,125.323,2504.622,20.8563,2.5012,6.8012,20.8563,1.15,23.3575,1
10/31/2025 9:27,21.2125,0.6125,20.225,0.5325,9.88625,33100,6425,5.2162,2.505,125.323,2504.831,21.0063,2.505,6.805,21.0063,1.15,23.5113,1
10/31/2025 9:32,21.2,0.575,20.225,0.495,9.905,32950,6445,5.22,2.5012,125.323,2505.04,21.0188,2.5012,6.8012,21.0188,1.15,23.52,1
10/31/2025 9:37,21.1875,0.6125,20.2,0.5325,9.87375,33050,6420,5.2162,2.505,125.323,2505.249,21.1063,2.505,6.805,21.1063,1.15,23.6113,1
10/31/2025 9:42,21.175,0.575,20.225,0.495,9.905,33000,6390,5.2088,2.5012,125.323,2505.458,21.1313,2.5012,6.8012,21.1313,1.15,23.6325,1
